Id,Price
16353,279482.41537453054
15908,219685.14571832865
3944,179151.28800076726
10359,209443.2027863784
15158,221031.0686829848
3259,252741.37743244838
7220,332229.0871817279
13843,203577.764044717
16736,181293.3958376311
702,270662.6451221718
16401,117438.16794321126
12134,178949.83878375887
6918,247253.94504207926
11792,130530.84811633376
3798,141708.9609280834
10395,128172.30554191844
11099,127827.56442732859
7090,200497.25783330805
11260,186043.01585650753
9647,211504.49861526565
2903,387949.5184393869
2071,185828.08056683745
8604,194860.11445381114
9346,193452.67541387022
3945,199315.19938354634
3420,121421.66389771565
10842,127438.77070028998
725,150560.04360362995
13931,180945.4845587801
16330,232795.11059126628
9066,388400.5818378079
3326,300552.62174834474
1556,291240.61510833807
6579,102710.57407588279
13877,141031.43750500833
9857,356787.93771411426
7302,256849.52783830045
5684,187815.89820084436
6513,231314.70173067812
11342,113830.7597345676
16561,225604.70600825135
6885,180850.67883894112
9308,180064.99978263062
2559,170400.71265641582
6648,176503.68807910156
15260,161526.02251433852
5113,193652.16060076142
16492,184731.66543987475
12034,280865.7970585327
7248,230112.5218767413
2171,205821.68435649737
10594,184331.08307918755
13241,197282.22030205405
7032,135555.22951642718
4884,161619.28668535245
903,225860.0607163845
162,153999.4772762098
6566,251600.6557748528
8249,133978.85740588416
13106,159654.56816121578
256,128350.5441585448
7976,164166.46491470316
8575,157120.97140767917
7591,281563.33266595576
3204,244913.78302483252
15804,194517.22397609224
1525,316867.6909010427
9038,201817.91878052123
13628,191942.40029276354
10016,226718.0785200926
10208,233790.20362235967
2008,189861.44020814143
13029,200962.5876358258
5099,123695.22664405496
9923,288873.97931887227
9461,140672.52665325179
11086,193012.26789202561
15057,284230.23929850187
10689,170104.6488836768
2053,222717.5708294183
16630,173745.4182269061
4985,167875.84014434964
13881,253194.84168464836
13225,193676.93884185242
5779,71156.92126779439
10262,190586.12978732234
10762,206716.191105068
9513,200291.9673813686
11128,159658.38170129232
2074,289580.24195349106
933,207168.16875123352
2780,194915.16801966898
6594,112088.47170946727
15394,291757.7190365377
14863,118064.03262315683
6698,202156.473707827
1611,246650.09519462768
174,183311.5971166181
5160,196867.5056368578
3295,362518.4000967193
4559,379856.25485692394
8254,168199.4532355996
10228,101901.06781230602
13924,129988.38636527513
15341,254228.45848267764
4353,188903.2774882498
4334,72133.51940066351
1872,157218.46651932586
7823,167614.5611113428
310,156942.69377915614
3704,237039.263801468
11615,277610.50948292046
6605,195327.61190784757
3381,201638.93089002013
2143,144826.7718125991
3191,223394.0879148513
13980,138026.48405050478
15613,166158.3149297166
10943,283425.17360947706
9654,165304.48856286312
16053,511075.9283553481
14931,245037.41843970356
8299,237995.3899607629
2147,156634.14742142535
11567,286519.68497833476
5905,137669.6177172312
11160,111758.49670753565
8275,149287.10557554843
16398,270747.259500636
11229,172385.41729530366
10309,161716.92649387027
7340,264884.06742287206
7653,167927.5937646165
272,185704.83429417876
9831,207981.5799041054
5016,135387.80262610456
5968,73120.3666522981
796,268405.3618270533
12123,117112.373993097
16629,170806.40366199677
2637,161037.32067051594
6194,242066.83132519215
6216,364061.8164711518
14346,179683.35006074145
6428,144469.9750657814
2891,243569.71248939348
84,179393.9637745947
9260,230542.5694431575
15250,144538.6591533391
2348,207142.24970714393
10427,270835.4200966025
13230,236086.74782552617
1691,188285.73480886326
8803,127281.05322227957
5464,203879.13726980088
10559,113891.75166762414
16787,302186.4656593099
4278,146798.73631174603
6183,162883.25384707178
12775,158932.28792465728
10104,187986.63703155034
13663,165360.59501766556
9404,261019.7601409876
14724,208982.3328346632
10040,189104.91193054587
4646,195446.9711387402
4754,150659.18079684052
3310,226557.24876079906
2003,167502.61969528152
7312,214493.61967305603
10921,226582.31073282353
13419,305792.80579067336
10105,163542.16304287862
2196,364975.74184589105
12659,239988.43106973908
4380,237679.14230705996
10847,156592.7369294068
10805,280048.5303318142
8709,92919.35282937475
8319,196131.73888686486
2215,184503.532084553
7000,200858.5314686926
7701,97488.73760257104
9678,174026.27945844232
14026,197410.70742545507
7971,161367.31043759515
13734,147577.29375291633
16483,181592.46413941323
6150,204256.18280397635
2931,270082.389994115
5418,183402.41410917297
1662,431337.9079384076
2441,213284.23957896864
669,138516.75528447924
7734,183708.46323186372
6010,294691.97843273537
266,142161.97965030745
632,148211.76974896228
16221,120681.06280380508
11832,172444.97509159907
5035,126786.54184640934
37,116464.39446281707
6168,181311.72616581302
11757,181968.13838164115
8086,120568.03024760958
6529,225595.0468737132
15121,240000.4822173668
13904,143168.1653937756
3711,187916.58051252767
16563,127785.48929929662
14494,173518.51634120173
3006,223262.57861562047
15299,106906.88846626872
92,282243.0750052616
8066,194662.90112516162
16071,208158.10363951552
10662,152601.84278601882
3883,200993.39443399274
5511,127101.48900006815
2821,269772.1814822129
9570,206844.5327228422
4326,246507.95107402984
9251,222051.8165473338
9031,206964.9524333136
12689,166927.80281551543
16380,243842.3068174815
1053,231920.229289922
4568,184882.34800752814
16140,111196.52939981679
14356,351473.06539033673
8466,181509.61305818267
15652,140443.12977577487
3285,114150.05727186335
3198,163965.50412369415
14088,394586.5943489121
2268,121282.19665985192
15472,236985.38261268687
1203,191064.97852423793
7157,310015.21256659226
6886,250554.54924918056
5083,271624.32523437496
7467,106215.47758471066
14068,188923.537317887
2080,171732.47419972945
10865,153502.9175731849
13516,190366.8178568625
14150,204687.319874346
7609,121235.47670355972
2144,477928.7627617283
10357,207460.0207548198
2396,243976.02668386057
1526,401022.1022280701
10890,223954.14856996696
8638,420461.7357819175
6050,273073.6648368755
7639,97458.7696503282
10544,193405.3401695041
9577,237485.32497224736
13195,220618.89116789485
3484,216787.5852568955
16668,440752.3715225836
7171,191546.52950551047
8547,223488.03227955612
12735,212519.02195288995
9093,180806.0577740867
15323,321627.303859622
14897,133009.4763458433
5135,131613.05300636354
5327,210063.06162914788
13133,258240.9723732264
1676,285317.76870403613
16296,290383.83772351383
1095,147522.44019392974
12528,170890.73340989763
7348,286297.5297440878
11663,171251.4780801507
1803,207564.06201987696
1510,232484.20449009322
16045,182805.37070543258
2900,138843.89535756098
3236,171509.01610314086
1318,240780.46467980326
14948,213619.68882635763
7840,291654.07779894385
15325,188403.5895149891
8700,184451.32402166375
15706,185891.2075067867
14449,144415.38290052014
16117,178939.49978166076
4529,178788.2747432837
11199,198835.04503511055
4052,304615.6111558743
821,209562.57105979155
68,226743.376000111
554,114485.25660821924
452,176036.383574948
11394,279153.3281364949
11393,180499.53624898804
9535,162545.37148842475
4024,188567.88998345553
10069,215802.89714810168
12007,157486.03006045707
12368,415385.65927522763
1259,357428.45973020524
1124,301316.7149936054
3707,187722.333489593
8767,171790.49991294398
1919,166694.25933787038
16741,150238.28095919
6664,292207.8759997545
5688,391410.13511739834
7799,162247.33638126525
14843,337615.68849712686
7532,171850.29949763746
8133,153146.6567185895
6264,324291.81698022684
4125,177386.1997551324
2410,166040.37683843993
13607,209593.6057273785
1716,284810.7503313704
1370,149833.06160907104
2273,389038.1173406861
15298,327839.88770135766
4284,245182.18280874947
12303,142422.48525105356
7808,130517.5015838946
2203,142415.92092847876
7237,128223.72653070008
15864,160200.50087427135
2844,175448.9976943971
5729,166813.68841978026
11812,432138.0858661958
1779,137343.5718233949
6442,143170.62398407588
6160,219400.06670153484
8266,195498.59193881933
9903,157460.45927055686
2867,140940.34519211669
6998,179933.8569445947
13932,165222.37410130884
12587,155809.394045543
3611,214836.2088667642
2646,312691.9268944663
1890,165823.53033126498
860,240667.8953917423
14187,182987.28012410953
12569,280669.1074768273
1276,106584.71482519363
12025,188857.96805416216
4890,295867.11664515955
14410,317627.0747820794
10352,427306.76416481007
11407,173753.43177516112
10384,176971.53994510495
7622,275060.49514220445
12578,160966.0234947468
15820,163700.4593631983
563,206613.63125270396
15226,157767.3468702881
6396,220618.89116789485
6247,144909.65345030982
3339,153896.59170403378
10975,279364.26208388107
7475,110758.5628317301
11129,258188.16028465805
3051,253714.6507339268
10232,230002.32072094106
14106,199356.82556435838
5502,233102.80906251192
4558,73102.4872028773
4181,136516.9675286553
8426,133153.68633375407
6611,159632.20397486983
14641,141020.78752382018
15539,259065.54023888308
13119,112467.32763423714
11716,196022.51375292664
7316,250360.2430363814
7791,103997.3080455936
13034,334666.8873935833
1068,289170.8337362969
4060,165936.4276234133
10172,222622.97761403094
2591,177330.6025751906
12494,352417.06905717606
7828,358150.6359061672
15284,165947.44471991988
7947,183148.8411899487
16335,239185.02158978107
10234,344324.74301671796
2797,253042.21354858566
5341,217218.65151973182
3059,234667.5633238832
1559,72133.51940066351
15320,286721.5730612195
10284,390615.2750095727
4134,232115.98891371232
4481,210845.90717942116
7222,166357.76639717782
4062,208335.33746333854
2192,225075.58034089734
9637,183393.83648987705
16236,194137.42135544447
4272,160910.1480485176
9406,275888.3227452288
14309,235700.85839910133
1946,274914.6256915029
16235,223749.4123244708
7146,151119.40764878778
16784,245237.58190151438
349,311759.0580659801
6251,178423.91872093442
5128,361113.23063500004
11718,189855.14369360186
16721,107437.72163332983
12517,213451.1666361106
15961,183573.80955209062
9428,160800.07350371926
14541,153101.40545051818
10168,113381.6655543436
11270,164676.3960599488
13210,185930.11577477178
11518,167926.06927996565
12612,161926.13597085627
16352,113067.48119905846
9935,148296.89186649554
15521,311201.96253550815
11482,195850.93961767972
11443,184114.0684444816
9459,213713.32885005072
9218,185991.1632438654
854,149155.6507221355
5619,121866.7306155838
9208,176040.8487227525
4391,142905.0271783434
15207,169781.2212225016
7183,188291.22151937775
16442,227427.3523947057
7936,78539.87030045717
10606,393456.80667535093
4979,169714.5447623969
4854,276745.90274774097
16476,126531.83156542966
10516,166081.6946044053
16261,272106.0000714717
90,388829.3152567469
5433,168760.33002161616
14338,145179.88119421434
13487,224054.04184419644
8211,504039.75303376577
170,177131.63913603325
14051,101299.46294905704
10686,190598.25775011166
7595,304776.0630654356
6777,406538.1066972865
14661,178395.24368368345
13991,285014.49223492487
16795,167575.15358905174
2740,138263.84214987865
7368,390332.4898944583
2413,227277.8552588644
1852,481862.8447217934
15200,359910.00905560405
8467,311465.6263392273
16379,233652.35372627727
3375,181078.0724581555
5945,464802.5910656413
2641,169688.30228881017
2837,323016.5742664038
3498,212234.93561839728
10876,151806.58473760774
1285,225086.99492348506
9285,213071.16016447972
4015,336847.65149861097
2526,191196.54754616454
7814,174920.0463419123
7117,272857.4761626088
12359,108256.27567588896
3303,256753.47923984306
13874,182689.91572121903
5484,180917.77539700543
15067,151903.22726642486
12639,224336.24970990277
3388,230527.4460575258
4256,208865.70007094488
15738,169452.9423897969
14049,166746.41424773601
15780,184775.1189474583
9564,170821.29413344068
11910,201056.2695795748
11315,222362.15985880222
1733,150702.64947086127
3910,370214.37398656673
7552,474524.9809035345
254,178584.90078469942
5222,207686.01820789799
8314,238255.85648429597
16743,253960.68962826548
10335,102303.05755264999
8226,291476.7652432002
12254,216933.09470504758
13152,202943.66968869607
15020,199321.5224313132
16349,212206.03512910576
11924,145201.02928805133
12543,191503.62392031302
14114,223935.44798681236
12318,246993.6556825031
15383,175866.35581187508
6679,246871.26230870196
635,180364.15686390665
15993,252425.85547257037
11375,212244.37818202842
11216,176294.59675776295
15401,230106.2074434271
11301,125378.53994429749
13804,252340.24105697128
10839,185627.92704316118
1588,354067.5196637026
3596,196496.51554501543
5816,156375.64193630277
8099,151228.16458501466
6551,168504.16576857993
14075,505295.8247836667
13431,206244.35699977571
9481,321740.9489344941
5295,151854.40734431587
15859,356368.2590753858
10634,370981.6380347692
444,230754.98410332119
11686,273741.9286029302
1213,208078.9465499138
13970,163515.25787423062
6849,441971.40057466336
9911,225015.4397196086
5649,141226.25102827867
7184,235347.3090745586
5877,287322.6861690283
1655,274126.37716652214
15301,195335.01000261633
12389,242759.19619714472
5241,292592.99331753043
7048,157463.65728228708
10574,114713.69532571801
8593,173591.51350191413
4752,175838.5840246874
14663,174985.00424225818
10994,222261.05364499186
87,76359.8813073436
5132,124059.13233115556
6372,466523.78836971597
7411,340652.5756539058
3319,228811.64086330205
9355,124716.93959102129
5139,274862.98075565574
56,295497.71036912466
3249,177439.7642516547
5047,86746.95422034219
13238,312545.4828013888
2190,272410.5450589843
15599,190805.17222728374
6542,157564.94903395526
1968,232148.54289406477
5630,168425.05765668096
9157,198153.92518064895
789,180653.7098425551
1413,273782.17003033275
12514,250899.2611520808
13459,143891.09550820984
1345,239777.61629963093
4034,200552.02581508152
15169,140466.0768417736
6770,241279.52799315169
3334,177705.13333046314
12998,147044.17497941182
15870,221958.5223735033
1871,159021.08071669546
5770,147649.29685017938
13196,128032.6475586964
7633,203336.23929009886
10699,216646.38413421236
15470,189268.32852362734
1903,479852.5917787141
13860,206924.17326545637
7649,186074.64149476108
11043,209954.06280191257
2922,241020.37051153448
7538,409772.46347793395
9477,106728.0702777675
117,482945.28826470993
1457,250819.32879904882
7082,174122.6823038936
3053,270209.19810571923
12522,105950.11627097838
5744,468400.6458334405
13566,419288.1325009269
1464,138322.2929688067
3852,136529.31591563192
9557,217172.6656843382
14719,451691.2878168185
13978,122968.23835895811
3286,153516.7189932396
13019,356770.441360445
1421,134911.2244483431
13502,174077.9186520954
14811,123688.36566761119
9297,266545.1810506859
7749,459472.3163596471
16555,143749.61003927913
14576,193887.47862984845
12766,151605.5272573239
4679,160190.18326421725
10033,191338.0506375725
11231,289890.1552464975
15112,147346.83639326185
10617,187314.63242966923
2175,162560.5439173877
16502,460703.8945689449
10106,194968.24983980088
12561,138378.47044080385
15907,309077.55611509416
8069,118859.4711337022
8316,125779.01631107407
12343,250237.12072082525
12092,185955.23031025947
1527,164667.3574320304
10010,210656.80355088034
655,99501.62698945546
10549,117848.53719542138
3248,126911.29774376194
13499,284642.06682610215
14959,208935.3974341331
6070,152712.81166090968
11360,258639.22901737143
12102,196560.597181654
11870,252560.86964567282
3713,138645.7228337433
3230,151299.30594167855
7742,213571.0132831446
15092,338766.10771484365
8728,356284.2786865184
3386,138529.38807850095
9409,143469.09086257865
16545,260665.37759598205
3127,171495.98871666053
11344,159785.42856149736
2112,198705.22947459423
7310,219543.75277964503
6313,215925.7403213063
3681,419162.36770338484
5114,315080.9177871104
270,149619.9315685726
14350,186164.26010261633
12223,369860.8535008409
1066,184823.1338482814
16116,314945.0764578062
11410,493437.39742490783
4088,140857.4249792134
5956,172936.71749568047
14669,137071.79855132726
13871,130325.22664832696
4126,227146.52897466414
12114,198048.089454806
16607,170781.44720248182
4266,201711.40657572678
13518,200212.23832031022
11856,312591.883482643
3885,234840.453938999
8891,163384.21261767758
4964,168790.17580930816
7696,162876.90740787983
6894,136679.05559572004
9766,172399.7378487192
4800,154869.83501722655
2840,190626.1561858856
4743,182245.73401708633
13562,472444.1215083344
8301,199708.8317112653
5405,190367.13198098654
1535,164376.035798035
9073,126835.89751407236
1698,351899.7456819947
12262,247892.50895651834
6794,191769.1915494409
12701,187822.30260767526
8432,173273.50777946255
13540,144771.8826571023
8629,171533.48116553936
1440,181061.81030147432
8596,194652.18347731014
9575,287748.05833430303
14976,96221.85791690458
3149,256352.62668705577
5157,167129.8676826282
10748,183610.44651620399
9719,356311.6719318804
6376,184346.04271584717
9733,182669.94083382734
4749,191962.97865792722
4994,405713.0096290524
538,221938.44963307574
5512,119272.47147287961
9778,148411.69749937003
9761,132363.88303200438
3174,436957.1303421119
13429,187402.0969742866
10467,74095.12461273704
14129,183870.48247667422
13608,198130.26773750747
11106,156393.44847744424
12048,159789.69793813518
1054,320994.18488236336
3582,207339.95171090902
1566,138037.21996310557
11529,140936.39814890383
11859,142125.6001934905
10582,145342.0372528997
14907,448629.46128611575
14039,153811.83459770386
10489,175995.68952383325
3331,296244.6602084175
10153,249099.48989181034
5271,157218.6165497312
11871,402707.8009832014
776,124725.86769730382
3994,116378.57709528241
9433,67695.54753409477
14275,146233.09026971066
8030,238797.84675251704
8169,267987.02706454083
8053,197761.271655346
4822,221196.8865146342
13197,204022.2437554546
13634,296614.4523313189
8951,166162.39212082856
12176,243379.13386961757
15471,135517.82487672515
14962,108583.99067197935
12512,127839.99426291595
8697,466547.3772741346
7095,222462.29131864544
13639,196260.7976176146
16660,159200.59107253424
5848,144710.34536276988
5386,196762.89401715455
10880,305555.3485151332
3954,176144.84627110139
13426,227556.66945067336
5966,223857.2676370464
16315,300751.95575451036
7455,182051.39202001668
11071,223512.18860564302
14740,220902.93779796656
16087,175782.7668940681
8931,222866.3251874912
15289,165040.83851902292
16089,270342.59433680965
12128,184162.32736056682
4724,226286.6277669084
8585,229517.9582004413
7188,230862.53761147652
5423,169146.66664657102
10488,195216.06013126057
5980,207591.9399593611
8376,198646.9109461782
12397,140260.95592858014
16496,163460.8963360856
4891,225703.27246317707
9710,147617.84583494664
6339,170907.69698734727
244,178693.31071937206
5002,234176.84969723615
5358,176894.2790223519
7636,149370.44517041135
9361,319509.79430081684
3601,132510.74565491822
15755,146804.57114595964
172,185500.17358113592
3037,351484.29995764274
577,280718.35950527503
3607,200192.45133959915
2515,98087.65765646362
10413,150478.07583472144
10511,239293.44234936032
4637,383145.3035695222
12736,289950.17095151107
9534,252180.975599486
11641,197447.57042871977
10419,267850.7339340437
15313,157267.3346779833
14915,191370.42530227773
12409,342671.7935196913
9405,123328.89553795327
14066,208263.39376454093
14108,179979.09041110126
11931,240969.11293212412
11464,298157.3677323395
926,141377.92415083357
11190,228789.20207241154
10260,184124.4769056648
12712,170176.49274873687
1234,219987.05656700305
11608,102583.49083445733
3776,255561.8387706976
4881,213659.92388393107
10266,168733.5155591417
3262,217342.37691270997
3576,356660.7165817878
16604,490446.5532694255
8041,178960.7498254151
10691,242956.09244630084
8357,180883.98040871392
11661,143638.95980653065
4453,233234.22234695885
15936,220386.44357994254
8463,247009.13426190452
15770,213704.70411131185
466,176499.21881769283
14965,84105.7592087276
11227,172119.8061177388
9894,274378.25245247514
11746,188369.81692940686
4118,146553.69113528114
756,328564.0508110576
15589,172235.43052773937
109,365613.2722683655
5778,204705.70258510092
1731,100387.0039055052
3450,145267.42764085458
2961,215955.30749440106
222,184342.7886896557
11454,411054.83420927776
7339,187696.58650327704
12096,95713.5220309531
14074,185079.9623981457
4058,271093.7472482066
6603,233093.88461713778
3289,108792.13973224243
16681,309291.27777708665
8200,292865.7778223483
3343,240599.76964273135
7802,185312.52024816768
2082,333952.73036951723
217,260990.70333496828
1720,180769.9059002175
7224,236852.64900243998
6176,140045.19911920594
12571,238353.14709343444
16666,318970.4477438781
8908,200620.21369029616
6914,149816.41926644623
5428,195129.19133179163
381,191769.1915494409
3991,215330.07942829747
16365,275961.8898275449
1046,201454.06564615198
391,142625.22624289215
9212,282532.84564559907
3022,189262.60606470398
9961,103212.44010627561
6764,303938.70495055
7720,180354.69791821367
4809,210984.06381485195
8877,290615.32446476805
7817,182791.48928522383
10614,103569.34607730976
5553,262181.57808441255
16488,143175.95902197648
11002,165916.98774654727
13592,425739.61819375184
15050,225574.057392942
13553,261255.54813850758
9041,238116.13150099482
5461,497496.63709777215
16274,438601.5506699373
2138,127833.05323053274
6245,167032.76157586655
8245,188742.41183064153
6491,225695.04581207933
13218,240000.4822173668
13101,102566.30797763997
10462,142582.6602102976
4079,177613.68281082695
1506,510699.7386843333
14107,125657.65473270723
12215,296208.8435756981
11576,358547.0499924687
10567,208426.5590089092
12713,211893.07708305217
1468,450360.3583916152
2549,260827.4598416027
4172,235862.96046973637
12380,248707.83645238559
3513,106283.28808690885
8165,253711.74138589445
1127,217504.6591120762
14601,436378.0089140883
15526,329004.0630583616
986,307702.9386886565
14968,213316.80289359053
9348,194445.3167168461
6317,293016.38213822787
7497,80745.7069550259
5079,338321.4494032275
528,175797.55070117756
10964,153843.42373031843
5812,314242.36939843185
11022,170140.6691092157
16251,125272.25195159296
5863,112260.80045593198
8664,202029.03304999458
5396,173906.9519553031
6917,257292.48123394654
12776,127492.34963442352
473,265549.89810567757
13333,220075.72694549753
13023,174909.48310987712
7357,200735.16070225855
10955,425609.91898870614
11914,375733.82398717577
12535,172075.69784331653
11205,160800.9273991292
13209,183979.88378585308
16119,390968.7287840083
2174,263154.20998333156
4834,186486.6240730229
10151,188891.54056195065
5584,186161.29174079312
6672,211863.34030904586
12858,278089.59422570816
5106,162952.58837978911
8884,180595.3877926188
13766,166305.21537517125
12556,124876.2295157233
12910,228074.20595783863
6258,127471.40777656516
7100,245611.9012118865
1793,184922.68375134992
3335,189735.94323048895
12835,186770.24135585182
10591,167841.22661879123
15707,286558.72537200456
16389,157119.1540095924
7440,324374.17780350335
6293,186321.6286619695
3937,198299.7359903339
16527,195307.88836398712
5102,262497.8435771121
10734,300044.76871602936
7986,173386.96834285825
6495,152482.01050824818
9571,251433.80764784117
5131,205673.58659969864
10761,304674.6427908228
143,426613.2771863855
13829,167832.24537887087
13662,206554.02703838213
1771,157118.0773390565
5448,199379.79877608307
8594,154423.34342690124
12038,295395.4712788072
16471,169418.37232843266
16764,142038.7938542485
1282,172208.79362883748
15101,247209.36113497804
9473,136529.09590810825
2324,359441.22389763396
14448,195019.10450276022
6000,82077.60525380752
2077,138657.46770213768
12960,220484.29263634488
15837,208597.79161235716
8805,247855.15183975085
9987,207664.89775188683
1580,289291.6334351227
11089,124641.22899600009
10926,222939.4425932019
12773,430441.1724670091
6490,298174.2091775831
10858,128794.5243676366
2831,130821.57296559698
16326,135298.8279102678
371,194260.91502323558
8852,184153.05847982722
6713,275007.2567298479
4230,187104.5734508388
3639,223811.1256900326
3642,197264.3598481246
5149,193814.34780128568
2861,178996.6394989892
13300,110967.3955411925
2807,246378.0684652052
5919,101178.60281512846
12716,504914.7420563217
4271,229768.99141911286
16055,264865.27201030694
3747,226709.42366888543
5857,269151.3000647398
6884,293734.8490546232
16027,261814.89181863313
3512,327697.79535256774
5181,179525.10266767154
16732,262099.3699191099
1908,177305.33500257388
12082,163872.35736969073
7286,141044.70379223698
8216,135859.79057236618
6929,325713.861880589
3950,354806.3359635266
12479,166316.73072222178
877,129461.86193542328
1366,176793.3926915833
384,130873.12505678891
5767,214806.20928542127
6910,153581.07501620494
187,201974.75306038285
10164,262778.9648967841
8603,241726.33801839707
15834,266226.7697618662
3078,124756.9653657317
3479,232971.1256601359
6671,225351.69642296358
6078,179566.34383609288
16271,116752.64907220044
16191,153689.31962959358
11544,168970.75876072064
7781,181385.22923436222
14918,280783.3298023338
6238,180325.0900823136
12989,203126.03310723705
11907,264668.5685495416
9696,163243.63640953536
14084,384785.8072143651
3895,149473.67315004734
4367,198544.92276806885
8453,70811.2700164033
7638,354902.7615263578
8373,222983.23020432063
4674,194779.35282312956
15787,152334.1449846961
5903,272900.5376616574
13679,194026.28973235976
9018,423366.76027708064
15823,238356.44305169914
13289,146892.35024721167
9896,187122.93605104947
14436,193326.46528749634
5547,270763.3759706015
4048,386304.10474046075
16579,200326.2240526114
8550,206575.51555243222
9385,306750.9784469075
5242,146389.93640205523
31,189193.08489413542
6144,283871.40354350326
3990,194685.59852979158
2523,103329.29102650667
12608,251306.88277351766
7234,175855.74091716672
15264,211355.69630714727
9623,208492.45070425124
3161,311264.3790101673
7425,102269.12027294224
13021,288586.8665667958
4044,144280.5112601423
15411,248290.44417545616
979,306833.6866758037
5514,246274.68659692555
4817,166703.03382493922
2115,178430.84310601102
10571,255358.9418536059
8992,189594.04259351123
15546,193784.67900100054
11359,121584.36988776445
11972,195911.35291467517
12838,166749.50192033694
5948,133153.68633375407
422,323419.10232291505
4855,151159.3743883861
16197,116987.4488925153
8926,450248.9509909272
5703,170832.33718097268
8848,188623.9825400115
7039,297814.04678046005
3806,156565.4295015621
15154,217532.80078180894
13132,182427.70874488272
7438,208750.9252633546
4398,207235.3323383673
2440,183099.67597549842
3751,159259.81680628913
1476,171442.0426405411
2264,299635.0711970048
16444,168385.26301289204
10704,144020.7872106174
4033,144570.7179298433
4508,114056.88444764155
16290,230564.90747758566
10387,203762.905468394
5457,144634.25373133732
4910,277499.915374938
7451,193515.9648165283
10732,168167.7937611668
8015,107018.27281821387
6148,183045.08897123527
5892,244127.09835387292
7825,228850.90182293777
6851,216741.97533333665
6633,262691.6356811568
2139,277943.73728556396
10213,287848.00682391174
2830,204785.64659303392
13907,151393.44055449235
15897,345150.2779992042
8311,193739.93320948558
14230,181503.88049847187
3878,188409.53756499523
13732,175515.59837404639
12110,164463.14993841486
10675,385006.8432017889
12946,127218.94114168937
16754,232806.92963507038
4394,278811.91348009673
16728,170896.9448079724
14378,356094.19502218027
9949,167833.12048328886
994,177407.36329506343
13258,152474.77438518623
5883,374859.19798979576
6933,310194.6884400361
13193,206936.26574752468
13286,174447.94309512206
13407,391315.24145866826
7512,118049.42580005345
7221,178584.3790607133
14428,169506.46659098793
1740,196380.27788223393
3,139979.08376212837
12952,184892.89152338004
11537,125157.84828852273
2558,140967.144620128
14081,242608.91144868062
3517,254799.17763010546
7149,242728.46389473457
15777,120530.30338685038
8995,255758.4668165636
826,344264.1234396962
509,268335.64768155175
14875,324576.92383494927
6591,143725.39052173743
11283,112691.82593535473
9897,251410.69006957428
14902,182374.33651455265
14291,174608.0567647379
3162,241105.39031863838
4206,193723.02277017053
11580,212079.95235072635
2007,224715.73228187376
14939,283152.28137591
13572,171307.3694963586
